year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2018,Miami,135.1961,94,Absolute Web Services,FL,2399000,Software,1
2010,Mechanicsville,1523.6434,12,Monster Scooter Parts,MD,2398998,Retail,2
2018,Renton,778.6974,2,Ameriquote,WA,2398554,Insurance,1
2010,Schaumburg,22.8615,16,ABCOMRents.com,IL,2397734,Business Products & Services,1
2018,St Petersburg,76.1997,52,Insurance Services Group of the Southeast,FL,2397584,Insurance,2
2014,Auburn,368.2486,125,Tailgate Guys,AL,2397456,Travel & Hospitality,4
2018,Vienna,175.9529,12,Merrison Technologies,VA,2397346,Business Products & Services,1
2017,North Barrington,138.0817,12,Become A Better Trader,IL,2397285,Education,1
2011,Westport,668.2692,10,Ring2Media,CT,2397000,Advertising & Marketing,2
2011,Herndon,134.0067,16,Euclid Vision Systems,VA,2396708,Health,1
2010,Fort Lauderdale,1725.6019,18,Wyngate International,FL,2396212,Advertising & Marketing,3
2017,Seattle,61.7786,20,Kucumber Skin Lounge,WA,2395932,Consumer Products & Services,1
2018,Portland,176.1909,17,Mad Fish Digital,OR,2395509,Advertising & Marketing,2
2012,Washington,2186.6081,35,NGCI,DC,2395222,IT Services,2
2012,Inwood,719.6812,7,Gaffos.com,NY,2395174,Retail,2
2014,San Francisco,915.5029,24,IdeaScale,CA,2395155,Software,3
2017,Scottsdale,300.4275,32,spa810,AZ,2395149,Consumer Products & Services,1
2014,Ashburn,267.225,5,Blue Moon Construction,VA,2395144,Construction,1
2013,Hillsboro,46.6759,20,Resource One,OR,2395094,IT Services,2
2009,Haddonfield,202.8848,28,Elauwit,NJ,2394916,Media,2
2017,Shelton,176.1777,11,Northeast Private Client Group,CT,2394552,Real Estate,2
2007,Monroe,97.3728,5,DonRowe.com,OR,2394320,Retail,3
2013,West Windsor,1651.8717,9,Technomax,NJ,2394283,IT Services,5
2017,Tallahassee,55.3085,27,Bowstern,FL,2394218,Advertising & Marketing,1
2013,Volo,87.3595,8,Blacklight.com,IL,2394108,Retail,1
2018,Raleigh,123.751,15,Opex Technologies,NC,2394060,IT Services,1
2009,Tewksbury,87.8294,16,Metro Sign,MA,2393873,Manufacturing,4
2009,Pompano,927.1968,4,United States Construction,FL,2393646,Construction,3
2009,Southlake,94.2363,6,ExtraTix.com,TX,2393556,Retail,2
2012,Lewisville,2194.8337,90,Aspen Healthcare Services,TX,2393305,Health,1
2013,New York,1630.2406,4,MSR Promo,NY,2392940,Business Products & Services,1
2011,Spokane Valley,1335.8683,45,Sphyra,WA,2392932,Financial Services,3
2017,Coeur D'Alene,1214.8558,10,NanaMacs Boutique,ID,2392814,Retail,1
2016,Las Vegas,270.6736,25,RapidVisa,NV,2392728,Consumer Products & Services,2
2017,Rochester,57.7649,20,Corporate Web Services,MN,2392665,Advertising & Marketing,2
2010,San Jose,206.8601,5,Historical Emporium,CA,2392432,Retail,5
2017,Grand Rapids,257.6242,13,Creative Studio Promotions,MI,2392420,Advertising & Marketing,2
2017,Santa Monica,282.2064,4,Hangar 202,CA,2392318,Financial Services,2
2013,Austin,140.1411,11,ClimbTech,TX,2392235,Manufacturing,2
2015,Austin,2065.461,44,RxWiki,TX,2391795,Health,1
2008,Orlando,320.2323,25,CollaborateMD,FL,2391794,Health,7
2015,Tampa,947.664,15,Beneficial Blends dba Kelapo,FL,2391754,Food & Beverage,3
2016,Knoxville,117.2472,19,Design Innovation Architects,TN,2391459,Construction,1
2015,Holbrook,66.0206,17,WorkCompEDI,NY,2391396,Business Products & Services,4
2015,Arlington Heights,66.0206,21,WCEDI Management Solutions,IL,2391396,Human Resources,2
2009,Oakmont,267.0623,19,Touchtown,PA,2390816,Software,2
2016,Summit,90.5229,9,Gearhart Law,NJ,2390645,Business Products & Services,2
2017,Oak Ridge North,462.0576,28,Core Mechanical,TX,2390566,Business Products & Services,1
2016,Princeton,255.3676,7,ASB Resources,NJ,2390469,IT Services,2
2011,Knoxville,232.8087,190,StaffSource,TN,2390262,Human Resources,6
2013,Lancaster,127.4025,17,Williams Forrest,PA,2390000,IT Services,3
2018,Phoenix,76.1223,6,SquarePlanet,AZ,2389721,Business Products & Services,1
2014,Beaverton,642.7348,15,Orchestra Software,OR,2389712,Software,4
2018,Los Angeles,458.061,20,Synergy Specialists,CA,2389500,Health,1
2011,ATHENS,57.1623,439,BOS Staffing,GA,2388844,Human Resources,5
2013,Gilbert,155.5386,22,Maddy's Pool Supply & Service,AZ,2388765,Consumer Products & Services,1
2015,Long Beach,493.4214,16,UrbanX Renewables Group,CA,2388640,Energy,1
2017,Jersey City,1110.8459,20,EnterpriseCC,NJ,2388563,Telecommunications,1
2015,Los Angeles,187.5057,7,Lapin Consulting International,CA,2388451,Business Products & Services,1
2018,Sterling,156.0854,25,Right Sized Solutions,VA,2388352,IT Services,1
2017,Loveland,1134.6969,17,YouSeeU,CO,2388299,Education,1
2018,Boulder,885.7661,24,TextUs,CO,2387969,Software,1
2014,Oakland,49.9458,23,Resource Development Associates,CA,2387794,Business Products & Services,1
2014,Largo,117.0976,110,Harmony Home Health,FL,2387748,Health,1
2018,Hackensack,506.6251,15,New Vision Nutrition,NJ,2387379,Food & Beverage,1
2013,Buffalo,148.4249,13,Bear Metal Works,NY,2387371,Manufacturing,3
2018,Lancaster,77.229,17,Applied Educational Systems,PA,2387246,Education,1
2012,McKinney,2173.5295,33,Advice Interactive Group,TX,2387206,Advertising & Marketing,3
2010,Fairfax,1156.2056,7,QSS International,VA,2387180,Government Services,3
2014,COLUMBUS,623.7918,26,King Memory,OH,2386964,Computer Hardware,4
2016,Winston-Salem,82.9275,15,OnceLogix,NC,2386737,Software,2
2012,Claremont,1277.2951,10,Cal-American Homes,CA,2386577,Real Estate,3
2014,Newport Beach,431.4682,10,StaffRehab,CA,2386388,Health,2
2016,Portland,80.6149,5,Lexicon Solutions,OR,2386093,IT Services,2
2012,Pompano Beach,7.0542,5,Capsuline,FL,2386087,Health,1
2017,Miami,370.7745,9,Eyevertising,FL,2385857,Advertising & Marketing,1
2013,St. Petersburg,283.3326,12,Fextel,FL,2385540,Business Products & Services,1
2016,Upland,694.4008,45,Inent,CA,2385522,IT Services,1
2010,Glen Allen,12.2961,11,Taradel,VA,2385394,Advertising & Marketing,10
2010,Southfield,287.8416,23,Nexcess.Net,MI,2385354,Telecommunications,8
2015,Bellwood,195.5683,30,Precision Painting & Decorating,IL,2385204,Construction,3
2009,Prior Lake,482.7099,14,Kully Supply,MN,2385090,Construction,1
2012,Boston,70.9033,6,LaVoie Health Science,MA,2385063,Advertising & Marketing,4
2012,Fort Lauderdale,333.6364,4,CopierSupplyStore.com,FL,2385000,Business Products & Services,1
2012,Houston,64.4828,12,Sceptre Hospitality Resources (SHR),TX,2385000,Travel & Hospitality,6
2016,Orlando,105.5458,14,Solodev,FL,2384703,Software,3
2012,Herndon,16.6093,8,Financial Investments,VA,2384670,Financial Services,5
2018,Fort Washington,78.4956,80,Trust Security Services,MD,2384641,Security,1
2014,Bonita Springs,753.9595,15,EyeMD EMR Healthcare Systems,FL,2384383,Software,3
2008,Carlsbad,64.9827,30,Advanced Brain Monitoring,CA,2384000,Health,5
2018,Madisonville,226.608,15,TK Trailer Parts,TX,2383820,Retail,1
2017,Loveland,360.256,19,Oodle,OH,2382833,Advertising & Marketing,2
2008,New Carlisle,839.6418,28,Platinum Builders,IN,2382678,Construction,2
2018,Chicago,313.7186,14,SoMe Connect,IL,2382374,Advertising & Marketing,1
2011,Nevada City,14.5046,5,49er Communications,CA,2382130,Telecommunications,5
2018,Brooklyn,122.0361,40,Stomping Ground Photography,NY,2382014,Consumer Products & Services,2
2018,Mt Vernon,112.4037,22,CyberARMR,WA,2381936,IT Services,1
2016,Walker,804.5247,12,Owl Computing,MI,2381487,IT Services,1
2016,Burkeville,284.1005,19,YakAttack,VA,2381396,Consumer Products & Services,3
2018,Fremont,839.842,250,Apptivo,CA,2381259,Software,1
2013,La Palma,100.299,22,The Shop @ ShowReady,CA,2381121,Manufacturing,1
2014,Bend,57.4735,20,Zuri Group,OR,2381000,IT Services,2
2011,Boise,15.7058,72,Flying Pie Pizzaria,ID,2380974,Food & Beverage,2
2012,Austin,2059.1703,29,Patient Conversation Media,TX,2380658,Health,2
2017,Dallas,58.9872,20,Idea Grove,TX,2380461,Advertising & Marketing,3
2012,Libertyville,108.056,26,8th Light,IL,2380423,Software,2
2016,Drexel Hill,652.8484,2,Strategic Solution Partners,PA,2380183,Travel & Hospitality,1
2009,Gilbert,449.8677,5,Autoline Industries,AZ,2380020,Manufacturing,3
2012,Boulder,133.0895,30,Room 214,CO,2380000,Advertising & Marketing,1
2009,Allston,167.1156,5,Massachusetts Technology,MA,2380000,IT Services,2
2013,Plano,1029.7332,18,FBS,TX,2379896,Business Products & Services,2
2018,Feasterville,61.5565,60,All American Hospice,PA,2379831,Health,1
2017,Rockville,455.7805,25,East Payment Solutions,MD,2379830,Financial Services,1
2015,Denver,50.0075,18,Akavit,CO,2379631,Advertising & Marketing,2
2018,Nashville,74.3703,26,Aloompa,TN,2378768,Software,1
2016,Tustin,832.3964,24,Flexfire LEDs,CA,2378338,Manufacturing,1
2011,Indianapolis,33.7456,22,DyKnow,IN,2378221,Software,4
2013,Livonia,1892.5707,17,Superfly Kids,MI,2378173,Consumer Products & Services,1
2014,Portland,1566.5949,27,Zapproved,OR,2378081,Software,2
2018,Canton,219.6237,10,Proforma 3rd Degree Marketing,OH,2378000,Business Products & Services,3
2010,Fayetteville,24.1127,15,SuperTech,GA,2378000,Business Products & Services,2
2011,Salt Lake City,75.7576,105,AT HOME PERSONAL CARE,UT,2378000,Health,2
2018,Tucson,126.9008,22,BRINK,AZ,2377936,Advertising & Marketing,1
2012,Indianapolis,55.2519,74,LeadJen,IN,2377926,Business Products & Services,2
2013,Washington,115.3789,19,Jackson River,DC,2377828,Software,3
2014,Great Neck,167.4769,20,Reliance Star Payment Services,NY,2377720,Financial Services,3
2012,Garden Grove,578.2948,12,Ties.com,CA,2377681,Retail,4
2016,St Petersburg,183.8749,0,Splash and Dash for Dogs,FL,2377614,Retail,3
2017,Houston,156.95,30,BrandNex.com,TX,2377474,Advertising & Marketing,2
2008,Atlanta,232.7568,13,Arketi Group,GA,2377401,Advertising & Marketing,5
2017,Rolling Meadows,984.5681,7,Scotty Gear Retail,IL,2377395,Retail,1
2015,Mt. Pleasant,89.1586,14,IDS,MI,2377289,Health,2
2018,Charlottesville,1518.8675,5,K2 Dental Arts,VA,2377145,Health,1
2016,Pontiac,110.8891,9,Company Folders,MI,2376891,Business Products & Services,3
2015,Chicago,71.03,25,Caxy Code Creative,IL,2376346,IT Services,3
2015,San Dimas,121.8371,13,Advanced Microcomputing Concepts,CA,2376290,IT Services,1
2018,Chicago,366.1868,40,Mabbly,IL,2376252,Advertising & Marketing,2
2016,Marshfield,1077.9151,5,Palo Media,MA,2376055,Advertising & Marketing,1
2010,Fort Myers,572.9838,8,JKMilne Asset Management,FL,2375451,Financial Services,3
2012,Carpinteria,198.3668,18,Procore Technologies,CA,2375000,Software,5
2011,Berthoud,107.8926,32,EnergyLogic,CO,2374582,Energy,4
2008,Schaumburg,341.5551,15,TrainSignal,IL,2374374,Education,6
2012,San Antonio,212.6627,8,True North,TX,2373513,Human Resources,1
2009,Houston,322.5943,9,Wells Manufacturing,TX,2373387,Manufacturing,3
2010,Houston,32.8175,17,English + Associates Architects,TX,2373256,Construction,3
2015,Tempe,195.4997,12,ServerHub,AZ,2372744,IT Services,2
2016,Norcross,99.2691,20,Mindspan Systems,GA,2372699,IT Services,4
2010,Medford,32.8529,4,No Limit Motorsport,NY,2372536,Retail,1
2009,Brentwood,193.4937,40,Malcap Mortgage,TN,2372307,Financial Services,3
2017,Boise,165.1774,8,Prosperity Organic Foods,ID,2372099,Consumer Products & Services,1
2010,Westerville,252.5063,4,The Inspection Group,OH,2371856,Business Products & Services,2
2011,Silver Spring,1548.1811,24,Clean Currents,MD,2371848,Energy,3
2012,Newark,886.4587,24,Prudent Infotech,DE,2371713,IT Services,1
2018,Tigard,169.0803,11,Royal Vending,OR,2371588,Food & Beverage,1
2018,Fort Lauderdale,528.8544,10,MileMark Media,FL,2371479,Advertising & Marketing,1
2007,Burr Ridge,137.6508,20,Double Good,IL,2371246,Food & Beverage,11
2013,San Luis Obispo,628.7278,8,SMS Masterminds,CA,2371018,Software,1
2010,Fort Wayne,114.1825,26,Aptera Software,IN,2371000,IT Services,2
2018,Chicago,407.9446,42,Rowboat Creative,IL,2370537,Manufacturing,1
2017,Madison,154.4811,25,Matt Curtis Real Estate,AL,2370474,Real Estate,1
2010,Norwalk,231.1641,12,Mediatavern,CT,2370284,Advertising & Marketing,1
2007,Durham,180.4245,25,WorkSmart,NC,2370156,IT Services,11
2012,Needham,746.4286,300,Get In Shape Franchise,MA,2370000,Health,3
2012,Minneapolis,931.0307,23,DefySupply.com,MN,2369958,Retail,2
2014,Newark,414.0156,34,The Credit Pros,NJ,2369879,Financial Services,4
2018,New York City,126.6382,4,Percepture,NY,2369876,Advertising & Marketing,2
2017,Suwanee,489.4383,13,Real Estate Expert Advisors,GA,2369542,Real Estate,2
2015,Miami Beach,758.763,12,Vero Water,FL,2369224,Food & Beverage,1
2011,Fairfax,12.1155,25,LeapFrog Solutions,VA,2369000,Advertising & Marketing,7
2009,Houston,502.799,20,SMBology,TX,2369000,IT Services,3
2010,Jersey City,544.0187,24,Canis Minor,NJ,2368907,Retail,2
2012,Fort Walton Beach,8.9152,24,Bit-Wizards,FL,2368697,IT Services,5
2014,Fort Wayne,732.4662,11,SiiBER,IN,2368691,Consumer Products & Services,2
2011,Irving,473.9139,13,Hyde Park Partners,TX,2368342,Business Products & Services,1
2016,Fort Lauderdale,155.3075,24,Rand Marketing,FL,2368123,Advertising & Marketing,1
2016,MOUNTAIN LAKES,176.2367,67,Platinum Choice Bancard,NJ,2367929,Financial Services,1
2014,Rockville,57.7796,5,Coakley Realty,MD,2367687,Real Estate,2
2010,Lafayette,190.0256,24,Bizzuka,LA,2367398,Software,3
2011,Norcross,20.6767,20,Projections,GA,2366976,Human Resources,3
2018,Austin,69.2072,21,Antonelli's Cheese Shop,TX,2366897,Retail,1
2015,Westlake Village,149.3712,8,CorpNet,CA,2366847,Business Products & Services,2
2010,Lancaster,8.6209,21,geographIT,PA,2366566,Government Services,5
2013,Dublin,192.3183,12,Data Systems Integration Group,OH,2366431,IT Services,2
2016,Portland,103.8633,24,SingleMind,OR,2366311,IT Services,1
2012,Charlotte,170.9575,10,Birdsong Gregory,NC,2366304,Advertising & Marketing,1
2008,Houston,402.442,31,CloudNine Discovery,TX,2365537,Business Products & Services,3
2007,Clackamas,102.2699,20,Essential Wholesale,OR,2365524,Manufacturing,3
2014,Chicago,1307.2506,13,Restaurantware,IL,2365152,Food & Beverage,1
2011,Monroe,18.9525,10,Imagination Technologies/FRS,NC,2365075,Human Resources,5
2017,New York City,670.2329,48,Insticator,NY,2365000,Advertising & Marketing,1
2014,Lindon,2001.4546,59,PcCareSupport,UT,2364977,IT Services,2
2016,Mt Pleasant,227.5147,4,Bell & Barksdale Holdings,SC,2364931,Retail,2
2011,Edison,68.1946,15,PC Age,NJ,2364550,Education,3
2012,Woodland Hills,339.4305,13,SafeSoft Solutions,CA,2364470,Software,2
2008,Los Angeles,932.7007,22,BlackLine,CA,2364327,Software,9
2009,Westmont,406.4482,15,SNtial Technologies,IL,2364100,IT Services,2
2008,Alpharetta,52.0475,15,Wallace,GA,2364083,Financial Services,3
2012,Murrells Inlet,1614.6424,6,Suzanne Evans Coaching,SC,2364046,Business Products & Services,5
2011,Cincinnati,28.3869,22,The Creative Department,OH,2363902,Advertising & Marketing,1
2007,Castle Rock,857.2644,17,mywedding.com,CO,2363840,Advertising & Marketing,5
2011,Springfield,1142.066,27,Intuitive Web Solutions,MO,2363838,Software,1
2014,Fitchburg,91.4058,17,Adesys,WI,2363659,IT Services,2
2009,Chicago,146.1984,18,Symmetri Marketing Group,IL,2363628,Advertising & Marketing,5
2017,Alpharetta,69.7494,15,Thread,GA,2363601,Human Resources,1
2012,Troy,44.8618,13,Portfolio Solutions,MI,2363534,Financial Services,3
2013,Lafayette,66.1771,10,Kiki,LA,2363209,Retail,1
2017,Germantown,156.701,20,Simple Focus,TN,2363066,Advertising & Marketing,1
2013,Springfield,1008.3714,26,Classy Llama,MO,2362682,Advertising & Marketing,4
2011,Herndon,862.4339,6,ROCS Staffing,VA,2362525,Human Resources,4
2015,Stamford,51.7189,5,Asset Management Group,CT,2362272,Financial Services,2
2016,Owings Mills,1269.5226,12,Panthera Technologies,MD,2362221,IT Services,1
2008,Naples,77.2883,7,Earth Supplied Products,FL,2362032,Manufacturing,5
2009,Redding,183.6756,48,Nerds On Call,CA,2361787,IT Services,4
2012,Indianapolis,82.6177,36,RICS Software,IN,2361755,Software,6
2014,Baton Rouge,141.3587,27,Envoc,LA,2361659,Software,2
2009,Solana Beach,15.0535,31,Fusion Academy and Learning Center,CA,2361520,Education,4
2014,Columbus,934.304,14,treetree,OH,2361047,Advertising & Marketing,4
2012,Gaithersburg,57.2452,10,Sonic Promos,MD,2361018,Advertising & Marketing,2
2012,Clinton,63.6175,10,RDS Solutions,NJ,2361000,Telecommunications,4
2017,Chandler,154.3043,25,Conscientia,AZ,2360742,IT Services,1
2014,Fairmont,62.2684,14,Sweet Financial Services,MN,2360553,Financial Services,3
2012,Broadview Heights,47.4043,25,Mutual Shareholder Services,OH,2360518,Financial Services,4
2011,Venice,290.9956,7,Almer/Blank,CA,2360409,Software,1
2011,San Francisco,68.2364,16,Fort Point Insurance Services,CA,2360357,Insurance,1
2018,St Petersburg,717.996,5,Arctic Supplies,FL,2360164,Food & Beverage,1
2012,St. Louis Park,30.216,53,Labrador Life Science,MN,2360149,Health,2
2011,Los Angeles,242.8185,5,The Compliance Doctor,CA,2360000,Health,1
2007,Newton,78.9234,55,BodyScapes Fitness,MA,2360000,Health,2
2017,Boston,1289.0282,17,Social Fulcrum,MA,2359945,Advertising & Marketing,1
2012,Hayward,91.6909,14,FRSTeam,CA,2359726,Business Products & Services,3
2018,Worcester,71.0511,22,ten24,MA,2359323,Software,1
2015,Broadview,80.6384,15,Sunrock Ceramics Company,IL,2359204,Manufacturing,1
2018,Chicago,392.6964,56,Main Street Real Estate Group,IL,2358986,Real Estate,1
2013,Broomfield,157.5644,24,BSC Signs,CO,2358914,Business Products & Services,1
2015,Chicago,357.1251,16,Snap36,IL,2358473,Business Products & Services,3
2015,Lees Summit,1152.9852,23,Turn The Page Online Marketing,MO,2358469,Advertising & Marketing,2
2016,Issaquah,116.1292,7,BetterThanDiamond.com,WA,2358333,Manufacturing,1
2010,Torrance,29.3315,8,Shipito.com,CA,2358279,Logistics & Transportation,3
2010,San Francisco,74.0968,22,LFA Group,CA,2358244,Business Products & Services,2
2014,Sandy,356.3578,21,Safe Money Millionaire,UT,2358115,Financial Services,2
2015,germantown,239.3131,0,Matrix Achievement Group,TN,2357826,Business Products & Services,3
2017,Southern pines,1475.0332,22,R. Riveter,NC,2357557,Manufacturing,1
2016,Willowbrook,1724.2051,35,SHOP MELEE,IL,2357475,Consumer Products & Services,2
2017,Worthington,368.3081,6,Kay-Twelve.com,OH,2357332,Education,1
2010,Albuquerque,381.676,14,Wellkeeper,NM,2356889,Energy,2
2010,Shreveport,147.0021,15,Logica,LA,2356514,Logistics & Transportation,3
2016,Nashville,239.2194,6,The Rage,TN,2356418,Retail,1
2016,Ijamsville,133.3116,22,SOLDIERFIT,MD,2356324,Health,2
2015,ARLINGTON,248.3503,11,KITEWIRE,VA,2356290,Software,3
2009,Omaha,32.2158,12,Body Basics Fitness Equipment,NE,2356023,Retail,5
2014,Milpitas,70.5516,7,B.I.Minds,CA,2356000,Software,3
2013,Charlotte,98.915,5,Stablenet,NC,2355937,IT Services,3
2015,Franklin,1203.2489,4,Handsome Brook Farm - Pasture Raised Eggs,NY,2355870,Food & Beverage,2
